GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Householder lived in owner-occupied housing units,Estimate; Total: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Householder lived in renter-occupied housing units,Estimate; Total: - Same house 1 year ago:,Margin of Error; Total: - Same house 1 year ago:,Estimate; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in owner-occupied housing units,Estimate; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Same house 1 year ago: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved within same county:,Margin of Error; Total: - Moved within same county:,Estimate; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved within same county: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different county within same state:,Margin of Error; Total: - Moved from different county within same state:,Estimate; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different county within same state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from different state:,Margin of Error; Total: - Moved from different state:,Estimate; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from different state: - Householder lived in renter-occupied housing units,Estimate; Total: - Moved from abroad:,Margin of Error; Total: - Moved from abroad:,Estimate; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in owner-occupied housing units,Estimate; Total: - Moved from abroad: - Householder lived in renter-occupied housing units,Margin of Error; Total: - Moved from abroad: - Householder lived in renter-occupied housing units
1400000US06075026200,06075026200,"Census Tract 262, San Francisco County, California",7655,459,5636,676,2019,554,7207,474,5336,660,1871,555,185,93,100,59,85,84,130,106,97,95,33,41,8,19,8,19,0,17,125,105,95,95,30,47
1400000US06075026301,06075026301,"Census Tract 263.01, San Francisco County, California",5040,585,3077,520,1963,530,4550,579,2825,521,1725,500,268,169,167,135,101,74,162,207,25,23,137,206,0,17,0,17,0,17,60,49,60,49,0,17
1400000US06075026302,06075026302,"Census Tract 263.02, San Francisco County, California",5118,491,3003,533,2115,469,4591,475,2646,494,1945,478,408,198,262,149,146,134,35,35,11,18,24,29,19,22,19,22,0,17,65,73,65,73,0,17
1400000US06075026303,06075026303,"Census Tract 263.03, San Francisco County, California",4673,481,2665,493,2008,459,4422,502,2587,483,1835,435,144,74,60,42,84,71,89,89,0,12,89,89,0,12,0,12,0,12,18,30,18,30,0,12
1400000US06075026401,06075026401,"Census Tract 264.01, San Francisco County, California",3517,328,2789,357,728,292,3426,332,2754,348,672,289,72,71,16,23,56,66,8,13,8,13,0,12,11,19,11,19,0,12,0,12,0,12,0,12
1400000US06075026402,06075026402,"Census Tract 264.02, San Francisco County, California",4971,581,3171,545,1800,603,4365,372,3049,520,1316,319,473,468,31,31,442,463,53,48,34,38,19,30,0,17,0,17,0,17,80,68,57,54,23,37
1400000US06075026403,06075026403,"Census Tract 264.03, San Francisco County, California",3872,297,2218,395,1654,326,3660,286,2144,393,1516,318,47,44,1,10,46,40,106,76,24,31,82,68,10,21,9,18,1,12,49,40,40,37,9,13
1400000US06075026404,06075026404,"Census Tract 264.04, San Francisco County, California",2999,282,1659,346,1340,369,2893,266,1638,345,1255,340,20,20,7,12,13,12,33,31,7,11,26,29,7,11,7,11,0,12,46,51,0,12,46,51
1400000US06075030101,06075030101,"Census Tract 301.01, San Francisco County, California",4608,313,1469,348,3139,371,3826,328,1439,339,2387,342,422,141,16,26,406,144,165,95,14,22,151,93,163,166,0,12,163,166,32,36,0,12,32,36
1400000US06075030102,06075030102,"Census Tract 301.02, San Francisco County, California",4603,313,2504,339,2099,376,3796,322,2471,343,1325,249,214,153,0,17,214,153,274,146,0,17,274,146,173,102,19,27,154,99,146,162,14,22,132,161
1400000US06075030201,06075030201,"Census Tract 302.01, San Francisco County, California",4384,282,1598,340,2786,321,3976,301,1589,339,2387,315,239,122,9,16,230,120,59,49,0,12,59,49,65,44,0,12,65,44,45,47,0,12,45,47
1400000US06075030202,06075030202,"Census Tract 302.02, San Francisco County, California",4306,313,1371,321,2935,390,3780,351,1230,309,2550,417,312,170,67,81,245,144,75,57,0,12,75,57,83,73,18,30,65,67,56,69,56,69,0,12
1400000US06075030301,06075030301,"Census Tract 303.01, San Francisco County, California",5733,506,3598,603,2135,424,5152,503,3485,589,1667,390,214,142,50,62,164,125,143,84,14,21,129,81,62,45,28,34,34,32,162,102,21,33,141,96
1400000US06075030302,06075030302,"Census Tract 303.02, San Francisco County, California",4081,255,3168,269,913,275,3812,264,2996,257,816,276,175,116,132,106,43,46,46,41,23,27,23,27,40,36,9,13,31,33,8,13,8,13,0,12
1400000US06075030400,06075030400,"Census Tract 304, San Francisco County, California",5574,348,4625,393,949,263,5008,303,4260,363,748,212,199,102,99,83,100,63,165,94,129,99,36,43,184,124,137,103,47,72,18,28,0,17,18,28
1400000US06075030500,06075030500,"Census Tract 305, San Francisco County, California",2485,151,1974,206,511,195,2353,154,1877,207,476,169,44,43,33,38,11,17,44,44,20,27,24,35,35,38,35,38,0,12,9,14,9,14,0,12
1400000US06075030600,06075030600,"Census Tract 306, San Francisco County, California",2358,171,1991,155,367,183,2253,177,1894,150,359,183,39,30,39,30,0,12,39,29,35,28,4,6,11,12,7,10,4,6,16,16,16,16,0,12
1400000US06075030700,06075030700,"Census Tract 307, San Francisco County, California",6881,364,5417,467,1464,529,5900,393,4955,460,945,411,604,367,279,199,325,328,221,174,103,136,118,117,28,44,28,44,0,17,128,115,52,50,76,115
1400000US06075030800,06075030800,"Census Tract 308, San Francisco County, California",6598,529,5048,498,1550,436,6223,558,4768,502,1455,432,168,178,137,170,31,51,0,17,0,17,0,17,126,106,110,103,16,27,81,98,33,46,48,83
1400000US06075030900,06075030900,"Census Tract 309, San Francisco County, California",6909,523,6660,553,249,150,6217,481,6028,503,189,131,455,254,395,247,60,64,220,150,220,150,0,17,0,17,0,17,0,17,17,27,17,27,0,17
1400000US06075031000,06075031000,"Census Tract 310, San Francisco County, California",3793,309,2866,352,927,336,3289,270,2604,351,685,282,272,145,179,135,93,63,78,65,27,41,51,55,44,51,44,51,0,12,110,146,12,19,98,144
1400000US06075031100,06075031100,"Census Tract 311, San Francisco County, California",6664,601,4827,581,1837,373,5799,641,4291,545,1508,380,413,188,249,156,164,120,339,203,188,144,151,135,58,57,44,52,14,23,55,64,55,64,0,17
1400000US06075031201,06075031201,"Census Tract 312.01, San Francisco County, California",7296,674,4397,780,2899,616,6834,644,4274,765,2560,601,188,105,55,53,133,86,170,106,33,40,137,100,68,73,35,54,33,52,36,56,0,17,36,56
1400000US06075031202,06075031202,"Census Tract 312.02, San Francisco County, California",3422,369,2508,338,914,252,2937,372,2329,334,608,160,255,151,101,71,154,124,136,148,26,23,110,147,46,45,9,13,37,43,48,46,43,45,5,9
1400000US06075031301,06075031301,"Census Tract 313.01, San Francisco County, California",4340,350,3456,401,884,310,3999,397,3212,397,787,303,189,119,109,87,80,89,60,60,60,60,0,12,41,46,24,37,17,27,51,53,51,53,0,12
1400000US06075031302,06075031302,"Census Tract 313.02, San Francisco County, California",6200,538,4456,521,1744,567,5491,461,4246,479,1245,395,442,324,116,79,326,355,233,145,70,51,163,123,25,28,15,23,10,15,9,14,9,14,0,17
1400000US06075031400,06075031400,"Census Tract 314, San Francisco County, California",6750,540,4472,561,2278,673,6169,529,4244,544,1925,641,279,120,116,72,163,107,247,114,108,72,139,99,51,56,0,17,51,56,4,10,4,10,0,17
1400000US06075032601,06075032601,"Census Tract 326.01, San Francisco County, California",5157,411,2152,411,3005,461,4539,371,2028,398,2511,437,261,145,8,14,253,145,276,121,53,70,223,97,18,20,0,17,18,20,63,52,63,52,0,17
1400000US06075032602,06075032602,"Census Tract 326.02, San Francisco County, California",4959,364,2412,372,2547,486,4542,338,2343,364,2199,418,199,166,0,17,199,166,125,62,31,33,94,59,23,25,13,19,10,15,70,62,25,39,45,49
1400000US06075032700,06075032700,"Census Tract 327, San Francisco County, California",7175,643,5371,661,1804,460,6466,661,5070,652,1396,458,357,215,147,134,210,181,176,122,59,60,117,114,105,119,63,102,42,67,71,71,32,36,39,63
1400000US06075032801,06075032801,"Census Tract 328.01, San Francisco County, California",4355,393,2708,515,1647,389,3991,392,2480,497,1511,354,276,212,180,190,96,108,8,12,8,12,0,12,80,87,40,60,40,55,0,12,0,12,0,12
1400000US06075032802,06075032802,"Census Tract 328.02, San Francisco County, California",4212,319,2652,338,1560,343,3841,335,2589,345,1252,338,331,215,63,60,268,205,27,31,0,12,27,31,13,19,0,12,13,19,0,12,0,12,0,12
1400000US06075032901,06075032901,"Census Tract 329.01, San Francisco County, California",5815,499,4421,555,1394,437,5535,445,4357,557,1178,355,182,146,48,63,134,128,44,33,16,19,28,33,42,35,0,17,42,35,12,17,0,17,12,17
1400000US06075032902,06075032902,"Census Tract 329.02, San Francisco County, California",4384,411,2794,404,1590,571,4022,375,2638,398,1384,513,89,61,57,50,32,39,68,59,20,15,48,56,109,170,0,12,109,170,96,116,79,113,17,23
1400000US06075033000,06075033000,"Census Tract 330, San Francisco County, California",8133,631,4551,651,3582,861,7361,794,4377,640,2984,895,356,200,118,105,238,180,336,285,37,58,299,278,48,41,19,34,29,23,32,43,0,17,32,43
1400000US06075033100,06075033100,"Census Tract 331, San Francisco County, California",3933,355,3400,423,533,240,3609,350,3190,416,419,183,248,143,145,97,103,86,41,37,30,34,11,16,10,15,10,15,0,12,25,38,25,38,0,12
1400000US06075033201,06075033201,"Census Tract 332.01, San Francisco County, California",1666,224,0,12,1666,224,951,173,0,12,951,173,138,65,0,12,138,65,493,249,0,12,493,249,37,22,0,12,37,22,47,45,0,12,47,45
1400000US06075033203,06075033203,"Census Tract 332.03, San Francisco County, California",3561,346,0,12,3561,346,2696,329,0,12,2696,329,402,199,0,12,402,199,172,117,0,12,172,117,60,55,0,12,60,55,231,139,0,12,231,139
1400000US06075033204,06075033204,"Census Tract 332.04, San Francisco County, California",4670,450,0,12,4670,450,3128,384,0,12,3128,384,434,232,0,12,434,232,679,252,0,12,679,252,36,35,0,12,36,35,393,347,0,12,393,347
1400000US06075035100,06075035100,"Census Tract 351, San Francisco County, California",8943,748,5687,851,3256,928,7849,746,5101,877,2748,892,698,468,370,412,328,226,168,123,144,115,24,39,39,48,19,31,20,36,189,208,53,64,136,190
1400000US06075035201,06075035201,"Census Tract 352.01, San Francisco County, California",6090,493,4562,529,1528,369,5670,514,4383,521,1287,360,150,106,88,97,62,43,111,70,70,62,41,37,91,79,6,11,85,79,68,61,15,24,53,55
1400000US06075035202,06075035202,"Census Tract 352.02, San Francisco County, California",4814,304,2123,386,2691,319,4248,292,2046,355,2202,285,347,173,66,71,281,156,114,67,11,17,103,64,54,71,0,12,54,71,51,51,0,12,51,51
1400000US06075035300,06075035300,"Census Tract 353, San Francisco County, California",7410,497,5272,730,2138,628,6791,508,5064,702,1727,562,220,167,87,120,133,131,314,189,61,95,253,169,0,17,0,17,0,17,85,113,60,105,25,40
1400000US06075035400,06075035400,"Census Tract 354, San Francisco County, California",7015,533,5109,621,1906,371,6757,541,5015,616,1742,376,53,45,21,24,32,37,194,152,62,78,132,133,11,17,11,17,0,17,0,17,0,17,0,17
1400000US06075040100,06075040100,"Census Tract 401, San Francisco County, California",4523,301,1306,287,3217,354,3636,298,1172,270,2464,266,366,125,90,80,276,109,269,253,0,12,269,253,148,79,0,12,148,79,104,90,44,66,60,58
1400000US06075040200,06075040200,"Census Tract 402, San Francisco County, California",5584,393,2402,500,3182,521,5196,407,2236,492,2960,537,230,135,87,58,143,118,79,86,0,17,79,86,30,34,30,34,0,17,49,78,49,78,0,17
1400000US06075042601,06075042601,"Census Tract 426.01, San Francisco County, California",3936,326,877,213,3059,375,3392,365,877,213,2515,389,244,138,0,12,244,138,207,118,0,12,207,118,42,55,0,12,42,55,51,54,0,12,51,54
1400000US06075042602,06075042602,"Census Tract 426.02, San Francisco County, California",3089,221,1234,272,1855,255,2634,220,1089,247,1545,223,246,100,95,83,151,82,131,82,44,39,87,80,65,52,0,12,65,52,13,16,6,11,7,12
1400000US06075042700,06075042700,"Census Tract 427, San Francisco County, California",5312,374,1760,379,3552,452,4798,354,1736,376,3062,379,179,187,0,17,179,187,174,109,24,28,150,106,91,85,0,17,91,85,70,88,0,17,70,88
1400000US06075042800,06075042800,"Census Tract 428, San Francisco County, California",2462,194,1939,149,523,171,2305,186,1850,146,455,151,108,73,53,47,55,56,21,23,8,11,13,20,7,10,7,10,0,12,21,34,21,34,0,12
1400000US06075045100,06075045100,"Census Tract 451, San Francisco County, California",5054,515,1901,432,3153,634,4511,534,1799,409,2712,647,277,151,26,41,251,149,130,102,26,42,104,91,93,67,24,39,69,70,43,51,26,42,17,27
1400000US06075045200,06075045200,"Census Tract 452, San Francisco County, California",7049,561,2270,687,4779,752,5742,538,2211,674,3531,557,524,240,22,34,502,245,659,428,17,26,642,426,124,86,20,33,104,86,0,17,0,17,0,17
1400000US06075047600,06075047600,"Census Tract 476, San Francisco County, California",5603,434,2284,523,3319,531,4887,411,2156,515,2731,468,488,244,83,111,405,209,151,134,0,17,151,134,32,38,0,17,32,38,45,73,45,73,0,17
1400000US06075047701,06075047701,"Census Tract 477.01, San Francisco County, California",4321,292,1802,250,2519,334,3816,296,1678,261,2138,311,237,119,117,90,120,86,109,70,7,12,102,68,128,73,0,12,128,73,31,34,0,12,31,34
1400000US06075047702,06075047702,"Census Tract 477.02, San Francisco County, California",4033,234,1886,365,2147,333,3832,242,1825,365,2007,351,74,50,0,12,74,50,74,58,34,39,40,44,43,40,17,27,26,31,10,15,10,15,0,12
1400000US06075047801,06075047801,"Census Tract 478.01, San Francisco County, California",4045,340,2422,403,1623,332,3712,359,2405,400,1307,281,157,117,9,16,148,116,44,46,8,13,36,44,0,12,0,12,0,12,132,92,0,12,132,92
1400000US06075047802,06075047802,"Census Tract 478.02, San Francisco County, California",3814,316,1615,267,2199,363,3322,295,1528,252,1794,331,247,132,63,63,184,109,200,115,13,22,187,114,11,18,11,18,0,12,34,48,0,12,34,48
1400000US06075047901,06075047901,"Census Tract 479.01, San Francisco County, California",7003,681,4954,759,2049,444,6377,685,4707,739,1670,402,343,183,192,161,151,107,198,124,55,69,143,104,62,77,0,17,62,77,23,36,0,17,23,36
1400000US06075047902,06075047902,"Census Tract 479.02, San Francisco County, California",3814,335,2208,350,1606,345,3304,300,2038,344,1266,296,201,129,74,69,127,109,157,113,72,59,85,100,84,57,24,27,60,53,68,37,0,12,68,37
1400000US06075060100,06075060100,"Census Tract 601, San Francisco County, California",3958,290,171,154,3787,328,3253,290,171,154,3082,332,285,146,0,12,285,146,180,72,0,12,180,72,173,105,0,12,173,105,67,75,0,12,67,75
1400000US06075060400,06075060400,"Census Tract 604, San Francisco County, California",1607,188,414,110,1193,187,1228,197,356,93,872,184,149,87,58,67,91,64,150,78,0,12,150,78,10,16,0,12,10,16,70,115,0,12,70,115
1400000US06075060502,06075060502,"Census Tract 605.02, San Francisco County, California",3439,284,1007,301,2432,293,3145,259,967,296,2178,269,241,143,40,49,201,148,26,21,0,12,26,21,9,14,0,12,9,14,18,26,0,12,18,26
1400000US06075060700,06075060700,"Census Tract 607, San Francisco County, California",10832,765,3923,681,6909,815,7938,774,3679,707,4259,719,932,329,169,158,763,282,670,311,48,86,622,292,672,280,0,19,672,280,620,397,27,43,593,377
1400000US06075061000,06075061000,"Census Tract 610, San Francisco County, California",4733,368,2948,502,1785,341,4452,357,2825,471,1627,339,121,70,42,38,79,59,34,33,17,19,17,26,56,44,28,32,28,31,70,76,36,56,34,54
1400000US06075061100,06075061100,"Census Tract 611, San Francisco County, California",4536,397,94,54,4442,407,4153,365,94,54,4059,378,281,166,0,12,281,166,9,13,0,12,9,13,42,47,0,12,42,47,51,50,0,12,51,50
1400000US06075061200,06075061200,"Census Tract 612, San Francisco County, California",4302,667,1927,586,2375,631,4149,675,1806,579,2343,632,117,78,98,74,19,22,27,29,14,22,13,20,0,12,0,12,0,12,9,13,9,13,0,12
1400000US06075061400,06075061400,"Census Tract 614, San Francisco County, California",5885,481,2461,512,3424,584,4767,495,2280,493,2487,480,684,525,116,100,568,498,71,61,23,37,48,48,310,251,0,17,310,251,53,60,42,61,11,19
1400000US06075061500,06075061500,"Census Tract 615, San Francisco County, California",13181,1381,5047,1193,8134,1309,9661,1097,4412,1143,5249,1005,776,382,353,310,423,273,1136,586,136,170,1000,564,1173,453,96,154,1077,453,435,428,50,84,385,420
1400000US06075980200,06075980200,"Census Tract 9802, San Francisco County, California",99,29,54,26,45,33,94,28,54,26,40,32,0,12,0,12,0,12,0,12,0,12,0,12,5,9,0,12,5,9,0,12,0,12,0,12
1400000US06075980300,06075980300,"Census Tract 9803, San Francisco County, California",84,29,0,12,84,29,62,32,0,12,62,32,4,7,0,12,4,7,14,14,0,12,14,14,4,6,0,12,4,6,0,12,0,12,0,12
1400000US06075980401,06075980401,"Census Tract 9804.01, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06075980501,06075980501,"Census Tract 9805.01, San Francisco County, California",743,214,208,105,535,199,705,212,208,105,497,196,33,50,0,12,33,50,0,12,0,12,0,12,5,7,0,12,5,7,0,12,0,12,0,12
1400000US06075980600,06075980600,"Census Tract 9806, San Francisco County, California",508,149,361,130,147,81,451,138,314,117,137,79,46,49,42,49,4,7,5,7,5,7,0,12,0,12,0,12,0,12,6,9,0,12,6,9
1400000US06075980900,06075980900,"Census Tract 9809, San Francisco County, California",228,73,31,20,197,70,205,70,31,20,174,66,0,12,0,12,0,12,0,12,0,12,0,12,23,28,0,12,23,28,0,12,0,12,0,12
1400000US06075990100,06075990100,"Census Tract 9901, San Francisco County, California",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06077000100,06077000100,"Census Tract 1, San Joaquin County, California",3714,497,63,46,3651,494,2678,487,63,46,2615,486,646,254,0,12,646,254,302,123,0,12,302,123,88,71,0,12,88,71,0,12,0,12,0,12
1400000US06077000300,06077000300,"Census Tract 3, San Joaquin County, California",1865,242,263,119,1602,255,1516,224,258,120,1258,235,274,130,0,12,274,130,51,33,0,12,51,33,3,5,0,12,3,5,21,22,5,8,16,20
1400000US06077000401,06077000401,"Census Tract 4.01, San Joaquin County, California",3088,396,1308,245,1780,459,2376,376,1170,216,1206,361,676,370,129,119,547,363,28,26,9,13,19,22,8,12,0,12,8,12,0,12,0,12,0,12
1400000US06077000402,06077000402,"Census Tract 4.02, San Joaquin County, California",3912,551,1125,556,2787,425,3173,569,1053,558,2120,395,526,259,44,57,482,244,180,100,28,44,152,84,9,18,0,12,9,18,24,41,0,12,24,41
1400000US06077000500,06077000500,"Census Tract 5, San Joaquin County, California",2403,335,614,201,1789,333,1938,278,527,165,1411,289,377,207,87,101,290,181,75,91,0,12,75,91,13,22,0,12,13,22,0,12,0,12,0,12
1400000US06077000600,06077000600,"Census Tract 6, San Joaquin County, California",1831,213,268,142,1563,236,1615,240,253,125,1362,232,198,123,15,47,183,126,0,12,0,12,0,12,18,28,0,12,18,28,0,12,0,12,0,12
1400000US06077000700,06077000700,"Census Tract 7, San Joaquin County, California",3918,416,1144,308,2774,435,3341,450,1134,308,2207,475,530,253,10,18,520,251,47,46,0,12,47,46,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06077000801,06077000801,"Census Tract 8.01, San Joaquin County, California",7412,738,3252,489,4160,887,6650,770,3095,483,3555,885,343,227,77,61,266,217,228,170,50,41,178,158,183,260,22,24,161,258,8,13,8,13,0,17
1400000US06077000900,06077000900,"Census Tract 9, San Joaquin County, California",5954,506,2241,435,3713,647,4615,668,2126,437,2489,608,1175,446,105,98,1070,452,81,71,10,14,71,69,83,118,0,17,83,118,0,17,0,17,0,17
1400000US06077001000,06077001000,"Census Tract 10, San Joaquin County, California",5030,497,2413,394,2617,435,4025,531,2202,384,1823,426,797,343,145,149,652,342,146,125,17,19,129,125,43,42,30,48,13,20,19,21,19,21,0,17
1400000US06077001101,06077001101,"Census Tract 11.01, San Joaquin County, California",5243,353,2651,460,2592,463,4089,509,2335,378,1754,462,881,451,248,217,633,417,227,195,35,42,192,188,46,42,33,38,13,20,0,17,0,17,0,17
1400000US06077001102,06077001102,"Census Tract 11.02, San Joaquin County, California",4931,428,2596,474,2335,478,4168,406,2491,482,1677,476,577,195,67,57,510,191,151,94,38,36,113,84,35,43,0,12,35,43,0,12,0,12,0,12
1400000US06077001200,06077001200,"Census Tract 12, San Joaquin County, California",3551,304,2268,324,1283,311,2788,283,1983,293,805,274,462,208,133,69,329,195,217,132,128,109,89,75,84,63,24,27,60,57,0,17,0,17,0,17
1400000US06077001300,06077001300,"Census Tract 13, San Joaquin County, California",4880,476,2138,423,2742,515,3856,492,1938,382,1918,474,829,357,184,134,645,352,88,61,16,19,72,58,66,72,0,17,66,72,41,55,0,17,41,55
1400000US06077001400,06077001400,"Census Tract 14, San Joaquin County, California",4407,413,1801,376,2606,485,3724,445,1599,319,2125,494,611,276,151,132,460,256,24,30,14,24,10,18,20,23,9,15,11,17,28,45,28,45,0,12
1400000US06077001500,06077001500,"Census Tract 15, San Joaquin County, California",8304,784,4644,861,3660,917,7149,728,4078,844,3071,891,996,419,448,308,548,331,48,69,7,18,41,65,62,105,62,105,0,17,49,66,49,66,0,17
1400000US06077001600,06077001600,"Census Tract 16, San Joaquin County, California",2088,236,757,243,1331,264,1731,218,723,232,1008,244,239,176,30,30,209,167,92,67,4,8,88,68,26,32,0,12,26,32,0,12,0,12,0,12
1400000US06077001700,06077001700,"Census Tract 17, San Joaquin County, California",4101,513,1524,473,2577,578,3518,548,1509,473,2009,579,479,278,15,24,464,277,55,84,0,12,55,84,49,75,0,12,49,75,0,12,0,12,0,12
1400000US06077001800,06077001800,"Census Tract 18, San Joaquin County, California",3515,320,1190,278,2325,402,3085,427,1087,280,1998,460,358,260,74,65,284,250,47,48,14,22,33,41,25,29,15,23,10,16,0,12,0,12,0,12
1400000US06077001900,06077001900,"Census Tract 19, San Joaquin County, California",4950,462,1732,372,3218,452,4092,380,1688,372,2404,401,723,396,33,41,690,387,122,81,11,18,111,83,13,20,0,17,13,20,0,17,0,17,0,17
1400000US06077002000,06077002000,"Census Tract 20, San Joaquin County, California",3452,416,1284,263,2168,379,2927,392,1265,262,1662,376,525,279,19,23,506,279,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06077002100,06077002100,"Census Tract 21, San Joaquin County, California",5515,472,3018,451,2497,523,4919,497,3000,452,1919,470,510,269,18,31,492,267,86,81,0,17,86,81,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06077002201,06077002201,"Census Tract 22.01, San Joaquin County, California",2686,346,979,229,1707,453,2435,375,909,221,1526,458,243,156,62,47,181,149,8,12,8,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06077002202,06077002202,"Census Tract 22.02, San Joaquin County, California",5576,708,2331,716,3245,729,4779,706,1936,572,2843,745,495,316,191,230,304,215,88,88,0,17,88,88,204,275,204,275,0,17,10,15,0,17,10,15
1400000US06077002300,06077002300,"Census Tract 23, San Joaquin County, California",4838,410,1526,415,3312,473,4185,448,1428,403,2757,469,496,249,83,102,413,224,142,216,0,17,142,216,0,17,0,17,0,17,15,23,15,23,0,17
1400000US06077002401,06077002401,"Census Tract 24.01, San Joaquin County, California",5087,444,2236,455,2851,646,4830,467,2226,455,2604,651,228,225,10,14,218,226,29,46,0,17,29,46,0,17,0,17,0,17,0,17,0,17,0,17
1400000US06077002402,06077002402,"Census Tract 24.02, San Joaquin County, California",1702,243,1032,267,670,198,1430,218,840,209,590,199,210,124,144,116,66,45,8,13,0,12,8,13,0,12,0,12,0,12,54,75,48,75,6,10
1400000US06077002503,06077002503,"Census Tract 25.03, San Joaquin County, California",2234,220,500,150,1734,253,2137,208,477,148,1660,250,56,76,3,5,53,76,20,28,20,28,0,12,0,12,0,12,0,12,21,30,0,12,21,30
1400000US06077002504,06077002504,"Census Tract 25.04, San Joaquin County, California",4063,395,2706,467,1357,355,3682,426,2416,477,1266,355,239,146,179,105,60,73,65,53,34,36,31,38,18,27,18,27,0,12,59,56,59,56,0,12
1400000US06077002701,06077002701,"Census Tract 27.01, San Joaquin County, California",6570,539,3604,466,2966,528,5824,562,3432,449,2392,526,585,269,134,126,451,238,134,102,38,32,96,97,27,32,0,17,27,32,0,17,0,17,0,17
1400000US06077002702,06077002702,"Census Tract 27.02, San Joaquin County, California",4156,435,2142,531,2014,569,3706,446,1956,470,1750,552,441,382,177,249,264,276,9,14,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US06077002800,06077002800,"Census Tract 28, San Joaquin County, California",6145,456,3764,600,2381,531,5337,523,3542,590,1795,510,472,301,142,103,330,292,177,164,25,28,152,161,81,124,0,17,81,124,78,87,55,83,23,26
1400000US06077003106,06077003106,"Census Tract 31.06, San Joaquin County, California",3657,344,2004,262,1653,352,3000,226,1879,246,1121,269,377,173,117,111,260,133,104,108,0,12,104,108,0,12,0,12,0,12,176,237,8,13,168,236
1400000US06077003108,06077003108,"Census Tract 31.08, San Joaquin County, California",4395,432,1991,340,2404,430,3558,370,1826,324,1732,327,450,207,131,107,319,197,183,163,34,32,149,160,204,264,0,12,204,264,0,12,0,12,0,12
1400000US06077003109,06077003109,"Census Tract 31.09, San Joaquin County, California",6288,514,3045,535,3243,704,5548,490,2776,478,2772,675,366,222,114,134,252,197,300,187,138,105,162,173,57,86,0,17,57,86,17,29,17,29,0,17
1400000US06077003110,06077003110,"Census Tract 31.10, San Joaquin County, California",3693,326,1005,195,2688,354,2890,296,984,197,1906,325,520,197,21,25,499,197,183,113,0,12,183,113,100,104,0,12,100,104,0,12,0,12,0,12
1400000US06077003111,06077003111,"Census Tract 31.11, San Joaquin County, California",3739,475,1071,335,2668,450,3035,563,1030,334,2005,486,529,250,32,26,497,251,157,122,0,12,157,122,9,15,9,15,0,12,9,13,0,12,9,13
1400000US06077003112,06077003112,"Census Tract 31.12, San Joaquin County, California",3260,291,1799,241,1461,285,2761,307,1710,231,1051,311,442,251,71,58,371,241,45,61,6,10,39,61,0,12,0,12,0,12,12,18,12,18,0,12
1400000US06077003113,06077003113,"Census Tract 31.13, San Joaquin County, California",5082,542,896,271,4186,533,4020,589,896,271,3124,583,421,205,0,17,421,205,525,324,0,17,525,324,63,64,0,17,63,64,53,60,0,17,53,60
